source_seed,repeat,sampling_seed,projection_seed,task,task_category,sample_size,condition,family,layer,training_class_counts,original_feature_count,feature_count,selected_c,validation_accuracy,validation_macro_f1,n_test,test_class_counts,test_accuracy,test_macro_f1,test_balanced_accuracy,test_per_class_f1,test_confusion_matrix
42,6,47,0,footwear_three_way,within_footwear,200,fine_fc,fine,fc,"[66, 67, 67]",128,32,0.1,0.9666666666666667,0.9666828763450915,3000,"[1000, 1000, 1000]",0.9616666666666667,0.961715786322571,0.9616666666666666,"[0.9758064516129032, 0.951048951048951, 0.958291956305859]","[[968, 21, 11], [10, 952, 38], [6, 29, 965]]"
42,6,47,0,footwear_three_way,within_footwear,200,coarse_fc,coarse,fc,"[66, 67, 67]",128,32,1.0,0.8566666666666667,0.8570650251893371,3000,"[1000, 1000, 1000]",0.8576666666666667,0.8580395716259402,0.8576666666666667,"[0.8503366131538063, 0.8214285714285714, 0.9023535302954432]","[[821, 152, 27], [80, 851, 69], [30, 69, 901]]"
42,6,47,1,footwear_three_way,within_footwear,200,constant,constant,constant,"[66, 67, 67]",0,0,,,,3000,"[1000, 1000, 1000]",0.3333333333333333,0.16666666666666666,0.3333333333333333,"[0.0, 0.5, 0.0]","[[0, 1000, 0], [0, 1000, 0], [0, 1000, 0]]"
42,6,47,1,footwear_three_way,within_footwear,200,pixels,pixels,pixels,"[66, 67, 67]",784,32,0.1,0.8333333333333334,0.833153433266055,3000,"[1000, 1000, 1000]",0.8153333333333334,0.8147308165877929,0.8153333333333332,"[0.7898406374501992, 0.7909371781668383, 0.8634146341463415]","[[793, 140, 67], [134, 768, 98], [81, 34, 885]]"
42,6,47,1,footwear_three_way,within_footwear,200,random_conv1,random,conv1,"[66, 67, 67]",3136,32,0.1,0.8566666666666667,0.8563013091326344,3000,"[1000, 1000, 1000]",0.8493333333333334,0.8487059228778667,0.8493333333333334,"[0.8481462671406805, 0.8153061224489796, 0.8826653790439402]","[[835, 117, 48], [92, 799, 109], [42, 44, 914]]"
42,6,47,1,footwear_three_way,within_footwear,200,fine_conv1,fine,conv1,"[66, 67, 67]",3136,32,0.1,0.855,0.8549988371901468,3000,"[1000, 1000, 1000]",0.8503333333333334,0.8500649668483766,0.8503333333333334,"[0.8432267884322678, 0.8312342569269522, 0.87573385518591]","[[831, 109, 60], [86, 825, 89], [54, 51, 895]]"
42,6,47,1,footwear_three_way,within_footwear,200,coarse_conv1,coarse,conv1,"[66, 67, 67]",3136,32,0.1,0.865,0.8647797143782364,3000,"[1000, 1000, 1000]",0.8556666666666667,0.8549924780941316,0.8556666666666667,"[0.864185110663984, 0.8219461697722568, 0.8788461538461538]","[[859, 95, 46], [86, 794, 120], [43, 43, 914]]"
42,6,47,1,footwear_three_way,within_footwear,200,random_conv2,random,conv2,"[66, 67, 67]",1568,32,0.1,0.8966666666666666,0.8967755062048802,3000,"[1000, 1000, 1000]",0.8713333333333333,0.8710870738589063,0.8713333333333333,"[0.8690835850956697, 0.8553971486761711, 0.8887804878048781]","[[863, 80, 57], [78, 840, 82], [45, 44, 911]]"
42,6,47,1,footwear_three_way,within_footwear,200,fine_conv2,fine,conv2,"[66, 67, 67]",1568,32,0.1,0.8866666666666667,0.8866641016529225,3000,"[1000, 1000, 1000]",0.8723333333333333,0.8722145003917089,0.8723333333333333,"[0.8620689655172413, 0.8586692569208354, 0.8959052787370498]","[[825, 122, 53], [50, 884, 66], [39, 53, 908]]"
42,6,47,1,footwear_three_way,within_footwear,200,coarse_conv2,coarse,conv2,"[66, 67, 67]",1568,32,0.1,0.9033333333333333,0.9031017031017031,3000,"[1000, 1000, 1000]",0.8883333333333333,0.888171964376281,0.8883333333333333,"[0.9028686462003019, 0.8580090955027792, 0.9036381514257621]","[[897, 78, 25], [61, 849, 90], [29, 52, 919]]"
42,6,47,1,footwear_three_way,within_footwear,200,random_fc,random,fc,"[66, 67, 67]",128,32,0.1,0.885,0.8849767629824207,3000,"[1000, 1000, 1000]",0.8723333333333333,0.8717612556486113,0.8723333333333333,"[0.8783174762143214, 0.8348717948717949, 0.9020944958597175]","[[877, 101, 22], [81, 814, 105], [39, 35, 926]]"
42,6,47,1,footwear_three_way,within_footwear,200,fine_fc,fine,fc,"[66, 67, 67]",128,32,0.1,0.9633333333333334,0.963478115909413,3000,"[1000, 1000, 1000]",0.9573333333333334,0.9574461220802685,0.9573333333333333,"[0.9715447154471545, 0.9424603174603174, 0.9583333333333334]","[[956, 35, 9], [9, 950, 41], [3, 31, 966]]"
42,6,47,1,footwear_three_way,within_footwear,200,coarse_fc,coarse,fc,"[66, 67, 67]",128,32,1.0,0.84,0.8406145128280723,3000,"[1000, 1000, 1000]",0.842,0.8423016705220835,0.8420000000000001,"[0.8187134502923976, 0.8101503759398496, 0.898041185334003]","[[770, 193, 37], [78, 862, 60], [33, 73, 894]]"
42,6,47,2,footwear_three_way,within_footwear,200,constant,constant,constant,"[66, 67, 67]",0,0,,,,3000,"[1000, 1000, 1000]",0.3333333333333333,0.16666666666666666,0.3333333333333333,"[0.0, 0.5, 0.0]","[[0, 1000, 0], [0, 1000, 0], [0, 1000, 0]]"
42,6,47,2,footwear_three_way,within_footwear,200,pixels,pixels,pixels,"[66, 67, 67]",784,32,0.01,0.8183333333333334,0.8177060787664076,3000,"[1000, 1000, 1000]",0.83,0.8290554212598306,0.8300000000000001,"[0.823, 0.7863777089783281, 0.8777885548011639]","[[823, 128, 49], [130, 762, 108], [47, 48, 905]]"
42,6,47,2,footwear_three_way,within_footwear,200,random_conv1,random,conv1,"[66, 67, 67]",3136,32,0.1,0.825,0.8249819515524384,3000,"[1000, 1000, 1000]",0.8433333333333334,0.8428123353333924,0.8433333333333334,"[0.8227785959744722, 0.8247639034627492, 0.8808945065629558]","[[838, 93, 69], [132, 786, 82], [67, 27, 906]]"
42,6,47,2,footwear_three_way,within_footwear,200,fine_conv1,fine,conv1,"[66, 67, 67]",3136,32,0.1,0.8183333333333334,0.81800287004397,3000,"[1000, 1000, 1000]",0.8136666666666666,0.8126369404928345,0.8136666666666666,"[0.7759791122715405, 0.8025793650793651, 0.8593523441275979]","[[743, 175, 82], [93, 809, 98], [79, 32, 889]]"
42,6,47,2,footwear_three_way,within_footwear,200,coarse_conv1,coarse,conv1,"[66, 67, 67]",3136,32,1.0,0.8316666666666667,0.8309291684181384,3000,"[1000, 1000, 1000]",0.8306666666666667,0.8299163315483932,0.8306666666666667,"[0.8131868131868132, 0.8129910948140388, 0.8635710866443275]","[[814, 107, 79], [116, 776, 108], [72, 26, 902]]"
42,6,47,2,footwear_three_way,within_footwear,200,random_conv2,random,conv2,"[66, 67, 67]",1568,32,0.1,0.855,0.8542728706511106,3000,"[1000, 1000, 1000]",0.8633333333333333,0.8625411096540873,0.8633333333333333,"[0.8622448979591837, 0.8278688524590164, 0.8975095785440613]","[[845, 113, 42], [83, 808, 109], [32, 31, 937]]"
42,6,47,2,footwear_three_way,within_footwear,200,fine_conv2,fine,conv2,"[66, 67, 67]",1568,32,1.0,0.8966666666666666,0.8964404662618372,3000,"[1000, 1000, 1000]",0.8943333333333333,0.8940432626390479,0.8943333333333334,"[0.9154929577464789, 0.860204081632653, 0.9064327485380117]","[[910, 64, 26], [61, 843, 96], [17, 53, 930]]"
42,6,47,2,footwear_three_way,within_footwear,200,coarse_conv2,coarse,conv2,"[66, 67, 67]",1568,32,1.0,0.8833333333333333,0.8835211050203166,3000,"[1000, 1000, 1000]",0.874,0.8739508415860291,0.874,"[0.8667355371900827, 0.8554630083292504, 0.8996539792387543]","[[839, 116, 45], [59, 873, 68], [38, 52, 910]]"
42,6,47,2,footwear_three_way,within_footwear,200,random_fc,random,fc,"[66, 67, 67]",128,32,0.1,0.8766666666666667,0.8765938355271473,3000,"[1000, 1000, 1000]",0.8773333333333333,0.8771975307715733,0.8773333333333334,"[0.8802852776362711, 0.849, 0.9023073146784487]","[[864, 103, 33], [66, 849, 85], [33, 48, 919]]"
42,6,47,2,footwear_three_way,within_footwear,200,fine_fc,fine,fc,"[66, 67, 67]",128,32,0.1,0.9666666666666667,0.9667404520670955,3000,"[1000, 1000, 1000]",0.9533333333333334,0.9534430459839237,0.9533333333333333,"[0.9586523736600306, 0.9405989199803633, 0.9610778443113772]","[[939, 48, 13], [14, 958, 28], [6, 31, 963]]"
42,6,47,2,footwear_three_way,within_footwear,200,coarse_fc,coarse,fc,"[66, 67, 67]",128,32,1.0,0.8566666666666667,0.8574823520669238,3000,"[1000, 1000, 1000]",0.8593333333333333,0.8598430696058205,0.8593333333333333,"[0.8593272171253823, 0.8250121182743577, 0.8951898734177215]","[[843, 127, 30], [88, 851, 61], [31, 85, 884]]"
42,6,47,3,footwear_three_way,within_footwear,200,constant,constant,constant,"[66, 67, 67]",0,0,,,,3000,"[1000, 1000, 1000]",0.3333333333333333,0.16666666666666666,0.3333333333333333,"[0.0, 0.5, 0.0]","[[0, 1000, 0], [0, 1000, 0], [0, 1000, 0]]"
42,6,47,3,footwear_three_way,within_footwear,200,pixels,pixels,pixels,"[66, 67, 67]",784,32,0.01,0.8283333333333334,0.8281044094636921,3000,"[1000, 1000, 1000]",0.8156666666666667,0.8148029907264811,0.8156666666666667,"[0.8028098344204716, 0.7877529839128179, 0.8538461538461538]","[[800, 120, 80], [129, 759, 112], [64, 48, 888]]"
42,6,47,3,footwear_three_way,within_footwear,200,random_conv1,random,conv1,"[66, 67, 67]",3136,32,0.1,0.8366666666666667,0.8362033070908814,3000,"[1000, 1000, 1000]",0.833,0.8324417408363726,0.8329999999999999,"[0.8208208208208209, 0.8069815195071869, 0.8695228821811101]","[[820, 115, 65], [118, 786, 96], [60, 47, 893]]"
42,6,47,3,footwear_three_way,within_footwear,200,fine_conv1,fine,conv1,"[66, 67, 67]",3136,32,0.01,0.8466666666666667,0.8461144953626157,3000,"[1000, 1000, 1000]",0.8236666666666667,0.8227758848949929,0.8236666666666667,"[0.8060165975103735, 0.8160500260552371, 0.8462610311193683]","[[777, 94, 129], [104, 783, 113], [47, 42, 911]]"
42,6,47,3,footwear_three_way,within_footwear,200,coarse_conv1,coarse,conv1,"[66, 67, 67]",3136,32,1.0,0.8316666666666667,0.8317903519613378,3000,"[1000, 1000, 1000]",0.836,0.8355728348014121,0.836,"[0.8218218218218218, 0.8161802355350742, 0.8687164470473402]","[[821, 113, 66], [110, 797, 93], [67, 43, 890]]"
42,6,47,3,footwear_three_way,within_footwear,200,random_conv2,random,conv2,"[66, 67, 67]",1568,32,0.1,0.8683333333333333,0.8684132862271031,3000,"[1000, 1000, 1000]",0.8566666666666667,0.8561182575620521,0.8566666666666666,"[0.854788877445932, 0.8160804020100503, 0.8974854932301741]","[[830, 138, 32], [80, 812, 108], [32, 40, 928]]"
42,6,47,3,footwear_three_way,within_footwear,200,fine_conv2,fine,conv2,"[66, 67, 67]",1568,32,0.1,0.87,0.8700227072501893,3000,"[1000, 1000, 1000]",0.8763333333333333,0.8763578474941204,0.8763333333333333,"[0.9025380710659898, 0.8417880462079357, 0.8847474252084355]","[[889, 87, 24], [49, 838, 113], [32, 66, 902]]"
42,6,47,3,footwear_three_way,within_footwear,200,coarse_conv2,coarse,conv2,"[66, 67, 67]",1568,32,0.1,0.8666666666666667,0.8665677900972019,3000,"[1000, 1000, 1000]",0.8706666666666667,0.8705913193930508,0.8706666666666667,"[0.8733401430030644, 0.8407960199004975, 0.8976377952755905]","[[855, 108, 37], [72, 845, 83], [31, 57, 912]]"
42,6,47,3,footwear_three_way,within_footwear,200,random_fc,random,fc,"[66, 67, 67]",128,32,1.0,0.8533333333333334,0.8533000577077384,3000,"[1000, 1000, 1000]",0.8363333333333334,0.8362985785169533,0.8363333333333333,"[0.8404785643070788, 0.8128449573507276, 0.8555722138930535]","[[843, 121, 36], [81, 810, 109], [82, 62, 856]]"
42,6,47,3,footwear_three_way,within_footwear,200,fine_fc,fine,fc,"[66, 67, 67]",128,32,0.1,0.97,0.9700246256156403,3000,"[1000, 1000, 1000]",0.9596666666666667,0.9596610763458737,0.9596666666666667,"[0.970912738214644, 0.9492207139265962, 0.9588497768963807]","[[968, 21, 11], [17, 944, 39], [9, 24, 967]]"
42,6,47,3,footwear_three_way,within_footwear,200,coarse_fc,coarse,fc,"[66, 67, 67]",128,32,1.0,0.84,0.8406888697500455,3000,"[1000, 1000, 1000]",0.849,0.8494708331325006,0.8490000000000001,"[0.836211407639979, 0.8131553860819828, 0.8990457056755399]","[[799, 168, 33], [84, 853, 63], [28, 77, 895]]"
42,6,47,4,footwear_three_way,within_footwear,200,constant,constant,constant,"[66, 67, 67]",0,0,,,,3000,"[1000, 1000, 1000]",0.3333333333333333,0.16666666666666666,0.3333333333333333,"[0.0, 0.5, 0.0]","[[0, 1000, 0], [0, 1000, 0], [0, 1000, 0]]"
42,6,47,4,footwear_three_way,within_footwear,200,pixels,pixels,pixels,"[66, 67, 67]",784,32,0.01,0.8533333333333334,0.8528911669633477,3000,"[1000, 1000, 1000]",0.8463333333333334,0.8458784158014168,0.8463333333333333,"[0.8329075114971896, 0.820281124497992, 0.8844466114090688]","[[815, 125, 60], [99, 817, 84], [43, 50, 907]]"
42,6,47,4,footwear_three_way,within_footwear,200,random_conv1,random,conv1,"[66, 67, 67]",3136,32,0.1,0.8666666666666667,0.8667989790071364,3000,"[1000, 1000, 1000]",0.8563333333333333,0.856175876509901,0.8563333333333333,"[0.8465396188565697, 0.8405650857719476, 0.8814229249011858]","[[844, 100, 56], [91, 833, 76], [59, 49, 892]]"
42,6,47,4,footwear_three_way,within_footwear,200,fine_conv1,fine,conv1,"[66, 67, 67]",3136,32,0.1,0.8283333333333334,0.8282457595613092,3000,"[1000, 1000, 1000]",0.829,0.8283512570044618,0.8290000000000001,"[0.8006214396685655, 0.817279046673287, 0.8671532846715329]","[[773, 138, 89], [102, 823, 75], [56, 53, 891]]"
42,6,47,4,footwear_three_way,within_footwear,200,coarse_conv1,coarse,conv1,"[66, 67, 67]",3136,32,0.1,0.855,0.8548588422859371,3000,"[1000, 1000, 1000]",0.8456666666666667,0.8451880550460503,0.8456666666666667,"[0.8334995014955134, 0.8172043010752689, 0.8848603625673689]","[[836, 106, 58], [122, 798, 80], [48, 49, 903]]"
42,6,47,4,footwear_three_way,within_footwear,200,random_conv2,random,conv2,"[66, 67, 67]",1568,32,0.1,0.89,0.8894666730864911,3000,"[1000, 1000, 1000]",0.8663333333333333,0.8658300318044914,0.8663333333333333,"[0.8630490956072352, 0.8382871536523929, 0.8961538461538462]","[[835, 108, 57], [77, 832, 91], [23, 45, 932]]"
42,6,47,4,footwear_three_way,within_footwear,200,fine_conv2,fine,conv2,"[66, 67, 67]",1568,32,0.1,0.8566666666666667,0.8566477223800913,3000,"[1000, 1000, 1000]",0.8633333333333333,0.8628568117081654,0.8633333333333333,"[0.8581743166580712, 0.8479591836734693, 0.8824369347929557]","[[832, 102, 66], [61, 831, 108], [46, 27, 927]]"
42,6,47,4,footwear_three_way,within_footwear,200,coarse_conv2,coarse,conv2,"[66, 67, 67]",1568,32,0.1,0.8566666666666667,0.856668701823294,3000,"[1000, 1000, 1000]",0.86,0.8594986022565007,0.86,"[0.851526125193999, 0.8332498748122183, 0.893719806763285]","[[823, 124, 53], [76, 832, 92], [34, 41, 925]]"
42,6,47,4,footwear_three_way,within_footwear,200,random_fc,random,fc,"[66, 67, 67]",128,32,1.0,0.88,0.8795988783986418,3000,"[1000, 1000, 1000]",0.8633333333333333,0.8631528461159362,0.8633333333333333,"[0.8630412890231621, 0.8397177419354839, 0.8866995073891626]","[[857, 104, 39], [76, 833, 91], [53, 47, 900]]"
42,6,47,4,footwear_three_way,within_footwear,200,fine_fc,fine,fc,"[66, 67, 67]",128,32,0.1,0.9716666666666667,0.9716912922823071,3000,"[1000, 1000, 1000]",0.959,0.9590072848382926,0.959,"[0.9708835341365462, 0.9468937875751503, 0.9592445328031809]","[[967, 23, 10], [18, 945, 37], [7, 28, 965]]"
42,6,47,4,footwear_three_way,within_footwear,200,coarse_fc,coarse,fc,"[66, 67, 67]",128,32,1.0,0.8416666666666667,0.841819184619887,3000,"[1000, 1000, 1000]",0.8403333333333334,0.8405810681404896,0.8403333333333333,"[0.8288100208768268, 0.8040442946557534, 0.8888888888888888]","[[794, 167, 39], [89, 835, 76], [33, 75, 892]]"
42,7,48,0,footwear_three_way,within_footwear,200,constant,constant,constant,"[66, 67, 67]",0,0,,,,3000,"[1000, 1000, 1000]",0.3333333333333333,0.16666666666666666,0.3333333333333333,"[0.0, 0.5, 0.0]","[[0, 1000, 0], [0, 1000, 0], [0, 1000, 0]]"
42,7,48,0,footwear_three_way,within_footwear,200,pixels,pixels,pixels,"[66, 67, 67]",784,32,0.1,0.84,0.8409795080520373,3000,"[1000, 1000, 1000]",0.8363333333333334,0.8367302158910039,0.8363333333333333,"[0.8125, 0.813780260707635, 0.8839103869653768]","[[767, 165, 68], [98, 874, 28], [23, 109, 868]]"
42,7,48,0,footwear_three_way,within_footwear,200,random_conv1,random,conv1,"[66, 67, 67]",3136,32,1.0,0.8466666666666667,0.8466615084287296,3000,"[1000, 1000, 1000]",0.8333333333333334,0.833316429437712,0.8333333333333334,"[0.8310991957104558, 0.833029197080292, 0.835820895522388]","[[775, 127, 98], [54, 913, 33], [36, 152, 812]]"
42,7,48,0,footwear_three_way,within_footwear,200,fine_conv1,fine,conv1,"[66, 67, 67]",3136,32,0.1,0.8366666666666667,0.8377088320221281,3000,"[1000, 1000, 1000]",0.8366666666666667,0.8366666099703733,0.8366666666666666,"[0.8284473398479913, 0.8315018315018315, 0.8500506585612969]","[[763, 138, 99], [56, 908, 36], [23, 138, 839]]"
42,7,48,0,footwear_three_way,within_footwear,200,coarse_conv1,coarse,conv1,"[66, 67, 67]",3136,32,0.1,0.845,0.8454230788385876,3000,"[1000, 1000, 1000]",0.834,0.8341653755184852,0.834,"[0.8273615635179153, 0.8279909706546276, 0.847143592382913]","[[762, 151, 87], [50, 917, 33], [30, 147, 823]]"
42,7,48,0,footwear_three_way,within_footwear,200,random_conv2,random,conv2,"[66, 67, 67]",1568,32,1.0,0.8383333333333334,0.8385051820436372,3000,"[1000, 1000, 1000]",0.8336666666666667,0.8336324514082126,0.8336666666666667,"[0.8317358892438764, 0.8334901222953904, 0.8356713426853707]","[[781, 110, 109], [61, 886, 53], [36, 130, 834]]"
42,7,48,0,footwear_three_way,within_footwear,200,fine_conv2,fine,conv2,"[66, 67, 67]",1568,32,0.1,0.8866666666666667,0.8876899161482652,3000,"[1000, 1000, 1000]",0.8923333333333333,0.8927183113881855,0.8923333333333333,"[0.8919202518363064, 0.878346641615782, 0.9078880407124682]","[[850, 102, 48], [40, 935, 25], [16, 92, 892]]"
42,7,48,0,footwear_three_way,within_footwear,200,coarse_conv2,coarse,conv2,"[66, 67, 67]",1568,32,1.0,0.8483333333333334,0.8485324291018222,3000,"[1000, 1000, 1000]",0.8383333333333334,0.839441526126414,0.8383333333333334,"[0.8326180257510729, 0.8169140800719749, 0.8687924725561944]","[[776, 173, 51], [61, 908, 31], [27, 142, 831]]"
42,7,48,0,footwear_three_way,within_footwear,200,random_fc,random,fc,"[66, 67, 67]",128,32,0.1,0.85,0.8512305805499523,3000,"[1000, 1000, 1000]",0.8703333333333333,0.8711254213378856,0.8703333333333333,"[0.8744813278008299, 0.8487394957983193, 0.8901554404145078]","[[843, 114, 43], [63, 909, 28], [22, 119, 859]]"
42,7,48,0,footwear_three_way,within_footwear,200,fine_fc,fine,fc,"[66, 67, 67]",128,32,0.1,0.97,0.9700952434239122,3000,"[1000, 1000, 1000]",0.9603333333333334,0.9604314238793794,0.9603333333333333,"[0.9756592292089249, 0.953590620420127, 0.9520444220090863]","[[962, 18, 20], [6, 976, 18], [4, 53, 943]]"
