task,task_category,comparison,family,layer,sample_size,original_feature_count,feature_count,source_seed,n_sampling_repeats,n_projection_seeds,n_pairs,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,10,1568,32,42,10,5,50,0.012360000000000003,0.058125044656555165,0.011945171125765555,0.060523483691081244,0.012360000000000008,0.058125044656555144
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,20,1568,32,42,10,5,50,0.026149999999999993,0.0496759139681539,0.0261811618963415,0.05005095774905063,0.026149999999999986,0.0496759139681539
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,30,1568,32,42,10,5,50,0.023479999999999994,0.040627471353401126,0.023453821072152027,0.04088922635725973,0.02347999999999998,0.04062747135340112
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,50,1568,32,42,10,5,50,0.02522,0.033819623575307725,0.0252527671179183,0.033872549840562496,0.025219999999999992,0.03381962357530771
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,80,1568,32,42,10,5,50,0.02118000000000001,0.0312527158003582,0.021192433064578277,0.03128146684874807,0.021179999999999977,0.031252715800358176
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,110,1568,32,42,10,5,50,0.020090000000000004,0.028488932688226245,0.020099942233381417,0.028512055445041044,0.020089999999999986,0.028488932688226217
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,150,1568,32,42,10,5,50,0.017470000000000006,0.025733011039185766,0.017481687188729646,0.02574824073052717,0.01746999999999999,0.025733011039185745
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,conv2,200,1568,32,42,10,5,50,0.015570000000000011,0.023548042511479562,0.01557659704613866,0.02355815625641102,0.01556999999999999,0.02354804251147955
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,10,128,32,42,10,5,50,0.08845999999999998,0.039667603601808404,0.08947104133934111,0.041866498447844305,0.08845999999999997,0.03966760360180841
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,20,128,32,42,10,5,50,0.07567,0.02822876843482441,0.07596805583290192,0.028594739608692438,0.07566999999999999,0.0282287684348244
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,30,128,32,42,10,5,50,0.06325000000000003,0.024023001307845255,0.0633539045749787,0.024092603021199054,0.06324999999999997,0.024023001307845255
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,50,128,32,42,10,5,50,0.05107999999999999,0.016151817993334237,0.051106581468066244,0.016168936680063015,0.05107999999999999,0.01615181799333423
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,80,128,32,42,10,5,50,0.04590000000000002,0.015028544269394256,0.045916149836426924,0.015040286507396241,0.045899999999999996,0.015028544269394241
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,110,128,32,42,10,5,50,0.04191000000000001,0.012537572104905876,0.04191867792448499,0.012544116881057079,0.04190999999999999,0.012537572104905862
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,150,128,32,42,10,5,50,0.03864000000000003,0.01254015590828445,0.038645142949275055,0.012544548183046818,0.03864,0.012540155908284443
sandal_vs_ankle_boot,within_footwear,fine_minus_random,fine,fc,200,128,32,42,10,5,50,0.03694000000000003,0.011818197659472758,0.036944544605106946,0.011822678804045651,0.03694,0.011818197659472757
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,10,3136,32,42,10,5,50,0.001072500000000003,0.025169921133109237,0.0011418887163435465,0.0320652224117696,0.0037928571428571447,0.01857136829996946
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,20,3136,32,42,10,5,50,-0.00014750000000000041,0.011836866538014839,-0.00029394303625354337,0.018136490007888143,0.00031857142857141915,0.009924960120965163
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,30,3136,32,42,10,5,50,-0.0012949999999999995,0.008485497832737202,-0.0017152539333082162,0.014967445330625932,0.0011628571428571365,0.007435759025583551
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,50,3136,32,42,10,5,50,-0.0017049999999999988,0.007957386505631114,-0.0028480743659045006,0.014326317778431455,-0.00033142857142858916,0.005554260009058792
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,80,3136,32,42,10,5,50,-0.0006375000000000064,0.007732379986466133,-0.0008674006905220199,0.014255428938204029,0.0003300000000000125,0.005848085331184599
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,110,3136,32,42,10,5,50,-0.0006725000000000004,0.006054329387862429,-0.0011417888929236408,0.011344721750586048,-0.0005299999999999993,0.004195307120172447
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,150,3136,32,42,10,5,50,-0.000129999999999999,0.004162818290827621,-0.00018291924490335676,0.008035549173061726,8.857142857142897e-05,0.0031791097588489805
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv1,200,3136,32,42,10,5,50,0.0001374999999999882,0.003590151814480896,0.00031990553681321643,0.007068348713851538,0.00017285714285713904,0.002692025105197531
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,10,1568,32,42,10,5,50,0.0375925,0.033837413348124554,0.0613522207194212,0.05089783135453647,0.024507142857142866,0.02848187587269879
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,20,1568,32,42,10,5,50,0.027265000000000005,0.02130045989730585,0.05047595456062339,0.037257547035297975,0.020457142857142854,0.01803136584129048
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,30,1568,32,42,10,5,50,0.023177500000000004,0.016899520922143297,0.044772778280882185,0.03151773299333105,0.018138571428571434,0.017175875696914315
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,50,1568,32,42,10,5,50,0.01512,0.016515452720753023,0.030397769591913867,0.031134818723619565,0.011682857142857155,0.013042015211091704
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,80,1568,32,42,10,5,50,0.012582499999999988,0.015747056130772964,0.0252814772337859,0.029078679509594363,0.009770000000000001,0.011482383243383687
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,110,1568,32,42,10,5,50,0.012037499999999996,0.011131927160016732,0.02434489018539816,0.02186456607320918,0.009158571428571426,0.008809607346017411
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,150,1568,32,42,10,5,50,0.010690000000000007,0.009652813642896552,0.021834725314794204,0.019171449068721105,0.008105714285714296,0.007925415546109168
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,conv2,200,1568,32,42,10,5,50,0.010377500000000008,0.008992928415126604,0.021437258150526578,0.018168159400240958,0.008132857142857166,0.007999557593973054
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,10,128,32,42,10,5,50,0.0632,0.042718361606776854,0.11527165715888321,0.06119268977724941,0.05553714285714286,0.02873262921617691
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,20,128,32,42,10,5,50,0.04204499999999999,0.018796706452711018,0.08362495729033992,0.03255289904881088,0.03728571428571429,0.019161368926619616
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,30,128,32,42,10,5,50,0.03150250000000001,0.013234214942831383,0.06522708612886767,0.025285903773062147,0.03067000000000002,0.01796910028858358
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,50,128,32,42,10,5,50,0.02397500000000001,0.009024696840405471,0.05045503020538043,0.017353106134345268,0.021328571428571433,0.009186620842233489
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,80,128,32,42,10,5,50,0.021437499999999998,0.00916794305430279,0.04523852207090004,0.017660025718793448,0.017718571428571445,0.006530172338500126
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,110,128,32,42,10,5,50,0.017275000000000006,0.007234677686289124,0.03699512801420317,0.01442353701539563,0.014885714285714296,0.006165748249689622
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,150,128,32,42,10,5,50,0.01553000000000001,0.007146274182668725,0.03337588889303231,0.01432841504171754,0.013331428571428584,0.005549777772077935
sandal_vs_non_footwear,cross_pooled,coarse_minus_random,coarse,fc,200,128,32,42,10,5,50,0.014172499999999998,0.006148455194234579,0.030673977832617983,0.01270518569604971,0.012290000000000018,0.005230214696606131
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,10,3136,32,42,10,5,50,-0.0202425,0.04104624546266848,-0.03082046845080201,0.05316911695700403,-0.02488714285714285,0.035929216502738046
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,20,3136,32,42,10,5,50,-0.01378750000000001,0.023100052041862044,-0.023024949490504598,0.033085567511396574,-0.017752857142857157,0.02283344804092746
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,30,3136,32,42,10,5,50,-0.009437499999999998,0.015798723025443977,-0.01649246672242711,0.026684265086157892,-0.01114428571428572,0.017749990408923267
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,50,3136,32,42,10,5,50,-0.010947499999999999,0.012998849291693614,-0.020139778824593817,0.02328317699123537,-0.01217857142857143,0.012068467471971416
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,80,3136,32,42,10,5,50,-0.009920000000000005,0.011683860750660139,-0.018373444928228296,0.021095396577892608,-0.01026285714285715,0.008852291533237086
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,110,3136,32,42,10,5,50,-0.00989,0.010703436173414932,-0.0190025783171969,0.020080187153792207,-0.010665714285714296,0.00857482245734144
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,150,3136,32,42,10,5,50,-0.009380000000000001,0.010072567058245736,-0.018480410521647058,0.019162734899064768,-0.00992857142857143,0.008224717675477767
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv1,200,3136,32,42,10,5,50,-0.009175000000000004,0.01013757407683245,-0.01824350572586905,0.019401351749260314,-0.009691428571428573,0.00787173889426548
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,10,1568,32,42,10,5,50,0.002730000000000006,0.05702357729349272,0.0004447585282725464,0.07921185434317136,-0.006248571428571425,0.05249667735067913
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,20,1568,32,42,10,5,50,-0.0032374999999999865,0.032673557870678424,-0.0037561026021933007,0.053946023842917426,-0.004224285714285705,0.032588750476853966
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,30,1568,32,42,10,5,50,-0.002410000000000001,0.024676478617071267,-0.00301706808634864,0.043862180436156424,-0.003134285714285725,0.027759695898337575
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,50,1568,32,42,10,5,50,-0.005644999999999998,0.020671759919350476,-0.009737444364256671,0.0384347716267052,-0.005719999999999994,0.021123394635244715
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,80,1568,32,42,10,5,50,-0.005375000000000014,0.018981361696062137,-0.009919926362862697,0.035339353340693005,-0.00596857142857143,0.0175093368321459
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,110,1568,32,42,10,5,50,-0.005765000000000003,0.016753362440454292,-0.011513590756244809,0.03248629505346901,-0.006945714285714284,0.016233000976397072
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,150,1568,32,42,10,5,50,-0.006347499999999983,0.013464316265596266,-0.012623506181654,0.026440271499713733,-0.006172857142857142,0.013171869439191812
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,conv2,200,1568,32,42,10,5,50,-0.0063174999999999985,0.013837159053189541,-0.012537898460505745,0.027498262068143018,-0.005667142857142851,0.013186458052424329
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,10,128,32,42,10,5,50,0.027300000000000005,0.049656261037296014,0.049305936183887546,0.07697720540381807,0.029965714285714293,0.034837796452143514
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,20,128,32,42,10,5,50,0.027467500000000006,0.025766809081745102,0.053941708494288546,0.04672039201237002,0.026109999999999998,0.021970267904680065
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,30,128,32,42,10,5,50,0.023835000000000002,0.01738221000016385,0.04889242704898983,0.03368855656879726,0.024094285714285724,0.018831733919521587
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,50,128,32,42,10,5,50,0.02128750000000001,0.009932593288702376,0.04447573959027003,0.01946312661397067,0.0187557142857143,0.009396370159708433
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,80,128,32,42,10,5,50,0.01999000000000001,0.009070262860984066,0.04199771099528037,0.017469185968493554,0.01628285714285714,0.006496706627303521
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,110,128,32,42,10,5,50,0.01624000000000001,0.007374712031735228,0.03466558991183453,0.014742299930039235,0.013840000000000003,0.0062172349825964715
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,150,128,32,42,10,5,50,0.014685000000000004,0.007209697975502097,0.03147063619731662,0.014455830127285366,0.012437142857142867,0.005539766503318259
sandal_vs_non_footwear,cross_pooled,fine_minus_random,fine,fc,200,128,32,42,10,5,50,0.013422499999999995,0.0061189781935101755,0.028981548335827067,0.012648662287252635,0.011475714285714304,0.005074612190072616
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv1,10,3136,32,42,10,5,50,0.00016999999999999681,0.0355352096159426,0.00031945776846830753,0.03696549727600601,0.0001700000000000146,0.0355352096159426
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv1,20,3136,32,42,10,5,50,0.001529999999999998,0.02972946212711133,0.0018534398481185143,0.031150877034551855,0.001530000000000018,0.02972946212711131
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv1,30,3136,32,42,10,5,50,0.000990000000000002,0.01847764507038002,0.0010929759940806049,0.019025765940990588,0.0009899999999999998,0.01847764507038001
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv1,50,3136,32,42,10,5,50,9.000000000001008e-05,0.013720865237190504,0.00014868974071091667,0.013876676729527228,8.999999999999453e-05,0.013720865237190507
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv1,80,3136,32,42,10,5,50,0.0006499999999999973,0.015379966428667482,0.0006043854467555421,0.015497321966565246,0.0006499999999999928,0.015379966428667477
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv1,110,3136,32,42,10,5,50,0.0004100000000000059,0.013772454763188778,0.00045839642523404,0.013821728387537646,0.00040999999999997706,0.013772454763188795
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv1,150,3136,32,42,10,5,50,0.0012199999999999945,0.014773514635789183,0.0012381365941777256,0.014812878910945083,0.0012199999999999856,0.014773514635789216
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv1,200,3136,32,42,10,5,50,0.00011999999999999344,0.01321894126483907,0.0001214115203126398,0.013251677891392151,0.00011999999999999567,0.013218941264839067
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv2,10,1568,32,42,10,5,50,0.019689999999999996,0.05825900035573027,0.01926399445540048,0.06080084166581727,0.019690000000000013,0.05825900035573028
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv2,20,1568,32,42,10,5,50,0.002969999999999997,0.045698145588241125,0.0019836283366927243,0.047409320392380654,0.0029699999999999948,0.045698145588241125
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv2,30,1568,32,42,10,5,50,-0.0013700000000000068,0.041334352220270584,-0.002068358041737608,0.04263182452350232,-0.0013700000000000023,0.04133435222027058
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv2,50,1568,32,42,10,5,50,0.005830000000000002,0.029123875120608794,0.005621708975171478,0.02972659024461664,0.005829999999999975,0.029123875120608784
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv2,80,1568,32,42,10,5,50,0.0035899999999999977,0.02722144450275051,0.0034020073595552526,0.027522938377081353,0.003589999999999982,0.027221444502750516
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv2,110,1568,32,42,10,5,50,0.004180000000000008,0.021914201899634837,0.004053454957442599,0.02213949153991077,0.004179999999999988,0.021914201899634844
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv2,150,1568,32,42,10,5,50,0.00452,0.021970750500404406,0.004490962854502687,0.022118764781762987,0.004520000000000004,0.021970750500404413
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,conv2,200,1568,32,42,10,5,50,0.0057100000000000015,0.023381723631930997,0.005697201695741052,0.023458669654335428,0.005710000000000017,0.02338172363193097
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,fc,10,128,32,42,10,5,50,-0.08178,0.05095758139905009,-0.08260317220303065,0.056137809189940935,-0.08177999999999998,0.0509575813990501
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,fc,20,128,32,42,10,5,50,-0.0568,0.039269866933561055,-0.057414681039686714,0.040058900727820784,-0.05680000000000002,0.039269866933561055
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,fc,30,128,32,42,10,5,50,-0.058540000000000016,0.03457465156168958,-0.06004694508148931,0.03572273616039216,-0.058540000000000016,0.0345746515616896
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,fc,50,128,32,42,10,5,50,-0.04662999999999999,0.023949736907932496,-0.047489817333880094,0.02444051737169976,-0.04663000000000001,0.02394973690793248
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,fc,80,128,32,42,10,5,50,-0.03912999999999999,0.02285687723059942,-0.0396579133072159,0.023121557585282636,-0.039130000000000005,0.022856877230599423
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,fc,110,128,32,42,10,5,50,-0.033400000000000006,0.01781337493375727,-0.033840238344689834,0.01802803803496705,-0.03339999999999999,0.01781337493375727
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,fc,150,128,32,42,10,5,50,-0.03547999999999999,0.01447445321655942,-0.035767519829357185,0.014580114194048744,-0.03548000000000001,0.014474453216559411
sandal_vs_sneaker,within_footwear,coarse_minus_random,coarse,fc,200,128,32,42,10,5,50,-0.02833000000000001,0.013716372609076356,-0.0285539139057119,0.013761032330674,-0.028330000000000036,0.01371637260907637
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv1,10,3136,32,42,10,5,50,-0.028089999999999993,0.044662303193304005,-0.030919233468391916,0.048178936638495276,-0.028089999999999983,0.044662303193303984
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv1,20,3136,32,42,10,5,50,-0.013599999999999996,0.04378868552025554,-0.014105902043743044,0.04587471534799229,-0.013600000000000003,0.043788685520255534
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv1,30,3136,32,42,10,5,50,-0.01329,0.02642723741806965,-0.013621955731644772,0.026843068387311195,-0.013290000000000007,0.026427237418069655
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv1,50,3136,32,42,10,5,50,-0.009759999999999991,0.023952171730601903,-0.010003200752371901,0.024288955242417476,-0.009759999999999996,0.02395217173060191
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv1,80,3136,32,42,10,5,50,-0.009469999999999996,0.021320060975522557,-0.009672627535967643,0.021618598338056044,-0.009469999999999994,0.021320060975522564
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv1,110,3136,32,42,10,5,50,-0.011769999999999997,0.020741167286538218,-0.011903151226307744,0.020910886675419463,-0.011770000000000003,0.02074116728653821
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv1,150,3136,32,42,10,5,50,-0.010029999999999997,0.019089587395718515,-0.010100034148703807,0.019210731533607122,-0.010030000000000018,0.019089587395718532
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv1,200,3136,32,42,10,5,50,-0.009660000000000009,0.018555058719433696,-0.00972645697395775,0.01865568053770265,-0.009659999999999995,0.018555058719433706
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv2,10,1568,32,42,10,5,50,0.03853000000000001,0.06375866567753431,0.037989853336728524,0.06561959534251408,0.03853000000000001,0.06375866567753431
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv2,20,1568,32,42,10,5,50,0.038579999999999996,0.04762516913034407,0.038304908519005816,0.04874093857908156,0.03858,0.047625169130344085
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv2,30,1568,32,42,10,5,50,0.03727,0.03629193000755773,0.03753583583763841,0.036945748071796,0.037269999999999984,0.036291930007557725
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv2,50,1568,32,42,10,5,50,0.040600000000000004,0.027251099959076736,0.04088700779598973,0.02766667603147289,0.04059999999999997,0.027251099959076742
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv2,80,1568,32,42,10,5,50,0.03309000000000001,0.023742816314216233,0.03314362267681667,0.023886880960339984,0.03308999999999998,0.02374281631421624
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv2,110,1568,32,42,10,5,50,0.03282000000000002,0.021511449253353254,0.032896612013909775,0.021626174603677658,0.03281999999999999,0.021511449253353254
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv2,150,1568,32,42,10,5,50,0.03350000000000002,0.01970134150617306,0.03357180067718001,0.01979547930715204,0.033499999999999995,0.01970134150617304
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,conv2,200,1568,32,42,10,5,50,0.03258000000000001,0.0201889947794357,0.03263807790165432,0.02026215667280125,0.03258000000000001,0.0201889947794357
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,fc,10,128,32,42,10,5,50,0.17359,0.03940432613771421,0.1777210964403861,0.04175219854080086,0.17359,0.039404326137714205
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,fc,20,128,32,42,10,5,50,0.14146,0.03401887831238198,0.1430616240040739,0.034531829997528525,0.14145999999999997,0.03401887831238198
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,fc,30,128,32,42,10,5,50,0.11273999999999999,0.02641162390976784,0.11341359669425721,0.026732214669109154,0.11273999999999999,0.026411623909767836
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,fc,50,128,32,42,10,5,50,0.10411000000000001,0.023359499662659638,0.10445549545012475,0.02361043764452202,0.10411,0.023359499662659634
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,fc,80,128,32,42,10,5,50,0.08800000000000001,0.018805665668209924,0.08813643975567922,0.018857823405674677,0.088,0.018805665668209945
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,fc,110,128,32,42,10,5,50,0.08614000000000005,0.015925861396624347,0.08624352566163285,0.015973162705172166,0.08613999999999995,0.01592586139662435
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,fc,150,128,32,42,10,5,50,0.07795000000000002,0.013506328826418638,0.07801085130756612,0.013539130831452516,0.07794999999999998,0.013506328826418643
sandal_vs_sneaker,within_footwear,fine_minus_random,fine,fc,200,128,32,42,10,5,50,0.07553,0.012177852932303642,0.07557724177977802,0.012203791568364946,0.07552999999999996,0.012177852932303645
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv1,10,3136,32,42,10,5,50,0.003559999999999994,0.013973969970437674,0.0035293482887074367,0.014323136170901618,0.003560000000000001,0.013973969970437674
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv1,20,3136,32,42,10,5,50,0.0050300000000000015,0.009789837504644662,0.005044134906203861,0.009866366720834201,0.0050300000000000015,0.009789837504644646
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv1,30,3136,32,42,10,5,50,0.0038300000000000087,0.008558090813221555,0.0038352247709430376,0.008608861352870782,0.0038299999999999845,0.008558090813221552
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv1,50,3136,32,42,10,5,50,0.0014700000000000047,0.006651231280824661,0.0014664044345637527,0.006687661688393955,0.0014699999999999913,0.00665123128082465
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv1,80,3136,32,42,10,5,50,0.0009800000000000008,0.006145315122854442,0.0009847690555805499,0.006165360703933131,0.0009800000000000008,0.0061453151228544715
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv1,110,3136,32,42,10,5,50,0.0014599999999999902,0.006415733212428742,0.0014563263940071925,0.0064262357335424965,0.001459999999999999,0.006415733212428724
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv1,150,3136,32,42,10,5,50,0.0017700000000000049,0.005103230269512979,0.0017730005492371359,0.005111630734216587,0.0017700000000000094,0.005103230269512979
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv1,200,3136,32,42,10,5,50,0.00025000000000000575,0.005490483417993836,0.0002519889194348912,0.005492776955192903,0.00025000000000000353,0.005490483417993839
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv2,10,1568,32,42,10,5,50,-0.002270000000000003,0.021454558052416032,-0.0023019569963994148,0.021819834289241988,-0.00227000000000001,0.02145455805241604
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv2,20,1568,32,42,10,5,50,-0.0014399999999999968,0.013293254388782986,-0.0014770882191172795,0.013396291536369858,-0.001439999999999999,0.01329325438878299
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv2,30,1568,32,42,10,5,50,-0.00046000000000000484,0.01154001025713124,-0.0004716515933054244,0.011612963398319728,-0.0004600000000000115,0.011540010257131226
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv2,50,1568,32,42,10,5,50,0.0004199999999999982,0.010817766942981043,0.00040658125782859765,0.010846414668905497,0.0004199999999999915,0.01081776694298102
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv2,80,1568,32,42,10,5,50,0.0015300000000000025,0.010615453694631105,0.0015212341941890607,0.010642741807012978,0.0015300000000000092,0.010615453694631108
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv2,110,1568,32,42,10,5,50,0.0010799999999999944,0.011168633190634325,0.0010765849138883144,0.011189264700589884,0.001079999999999981,0.011168633190634316
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv2,150,1568,32,42,10,5,50,0.0022399999999999885,0.007317326376903136,0.0022415555663206233,0.00733276822401846,0.00224,0.007317326376903139
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,conv2,200,1568,32,42,10,5,50,0.002730000000000008,0.0072282114534873935,0.0027330794817609937,0.007236813764102406,0.002730000000000008,0.0072282114534873996
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,fc,10,128,32,42,10,5,50,0.009240000000000009,0.03072080329519463,0.009392516129929975,0.03219761232888868,0.009239999999999995,0.030720803295194624
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,fc,20,128,32,42,10,5,50,0.008470000000000009,0.014040905982746507,0.008526347718270606,0.014186948250988771,0.008469999999999993,0.014040905982746515
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,fc,30,128,32,42,10,5,50,0.007930000000000001,0.011830438948504227,0.007975522569146626,0.011931389439651935,0.007929999999999998,0.011830438948504229
sneaker_vs_ankle_boot,within_footwear,coarse_minus_random,coarse,fc,50,128,32,42,10,5,50,0.001730000000000005,0.010971303012674405,0.0017386197193928487,0.010997759687958667,0.0017300000000000071,0.010971303012674393
