source_seed,repeat,sampling_seed,projection_seed,task,sample_size,layer,task_category,family,condition,original_feature_count,feature_count,comparison,test_accuracy,test_macro_f1,test_balanced_accuracy
42,3,44,4,footwear_three_way,10,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.13933333333333342,-0.15787631569034755,-0.13933333333333342
42,4,45,0,footwear_three_way,10,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.03433333333333344,-0.033187051309372606,-0.034333333333333216
42,4,45,0,footwear_three_way,10,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.03366666666666662,0.02962606515131594,0.03366666666666662
42,4,45,0,footwear_three_way,10,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.03166666666666662,0.034512773483504455,0.03166666666666673
42,4,45,0,footwear_three_way,10,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.06766666666666665,-0.05683926814263052,-0.06766666666666676
42,4,45,0,footwear_three_way,10,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.2556666666666667,0.26164306340667054,0.2556666666666667
42,4,45,0,footwear_three_way,10,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.03366666666666662,-0.025545390845191807,-0.03366666666666662
42,4,45,1,footwear_three_way,10,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.035666666666666735,-0.04153751265016714,-0.035666666666666735
42,4,45,1,footwear_three_way,10,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.0016666666666665941,0.009043607477326576,0.0016666666666665941
42,4,45,1,footwear_three_way,10,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.016666666666666607,0.020250238210112403,0.01666666666666672
42,4,45,1,footwear_three_way,10,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.02499999999999991,0.02713030885468115,0.025000000000000022
42,4,45,1,footwear_three_way,10,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.271,0.28836252203781454,0.271
42,4,45,1,footwear_three_way,10,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.10033333333333339,-0.08565490455416358,-0.10033333333333327
42,4,45,2,footwear_three_way,10,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.09366666666666668,-0.08252879145938707,-0.09366666666666656
42,4,45,2,footwear_three_way,10,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.0076666666666667105,0.003036062858334798,0.0076666666666667105
42,4,45,2,footwear_three_way,10,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,-0.07666666666666666,-0.07391761086987803,-0.07666666666666666
42,4,45,2,footwear_three_way,10,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.029333333333333322,-0.03519470097793298,-0.02933333333333321
42,4,45,2,footwear_three_way,10,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.29133333333333333,0.29976596840899605,0.29133333333333333
42,4,45,2,footwear_three_way,10,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,0.008333333333333304,0.01357199551016297,0.008333333333333304
42,4,45,3,footwear_three_way,10,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,0.0043333333333333,0.0003905959441917739,0.0043333333333333
42,4,45,3,footwear_three_way,10,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.005333333333333301,-0.0060514285331921824,-0.005333333333333301
42,4,45,3,footwear_three_way,10,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,-0.10433333333333328,-0.10746637781610402,-0.10433333333333317
42,4,45,3,footwear_three_way,10,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.046666666666666634,-0.05168379555632274,-0.046666666666666634
42,4,45,3,footwear_three_way,10,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.29566666666666663,0.30486937078458465,0.29566666666666674
42,4,45,3,footwear_three_way,10,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.10499999999999998,-0.10049069889062379,-0.10499999999999998
42,4,45,4,footwear_three_way,10,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.06000000000000005,-0.06475822504899176,-0.05999999999999994
42,4,45,4,footwear_three_way,10,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.023333333333333317,-0.021452060113368088,-0.023333333333333428
42,4,45,4,footwear_three_way,10,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.051000000000000045,0.0685551141985351,0.051000000000000045
42,4,45,4,footwear_three_way,10,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.026666666666666616,0.034113136372840636,0.026666666666666727
42,4,45,4,footwear_three_way,10,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.2476666666666667,0.2493792137198474,0.2476666666666666
42,4,45,4,footwear_three_way,10,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.16433333333333333,-0.17800940322130954,-0.16433333333333344
42,5,46,0,footwear_three_way,10,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,0.057666666666666644,0.07159225796177071,0.057666666666666866
42,5,46,0,footwear_three_way,10,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.055333333333333234,0.05452040085392473,0.055333333333333345
42,5,46,0,footwear_three_way,10,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,-0.06066666666666676,-0.057602286909903655,-0.06066666666666665
42,5,46,0,footwear_three_way,10,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.0043333333333333,0.0019447271061555638,0.0043333333333333
42,5,46,0,footwear_three_way,10,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.17866666666666675,0.19881417442154947,0.17866666666666664
42,5,46,0,footwear_three_way,10,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,0.02833333333333332,0.045547486586999586,0.02833333333333332
42,5,46,1,footwear_three_way,10,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,0.03066666666666662,0.04235595578990248,0.03066666666666651
42,5,46,1,footwear_three_way,10,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.06766666666666665,0.08529306825769767,0.06766666666666643
42,5,46,1,footwear_three_way,10,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,-0.01666666666666672,-0.005746512315274455,-0.016666666666666607
42,5,46,1,footwear_three_way,10,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.017000000000000015,-0.0064059198023502795,-0.017000000000000015
42,5,46,1,footwear_three_way,10,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.16066666666666674,0.1720834341609222,0.16066666666666662
42,5,46,1,footwear_three_way,10,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.046666666666666634,-0.0357811624036235,-0.046666666666666745
42,5,46,2,footwear_three_way,10,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.0076666666666665995,-0.006198991068196658,-0.0076666666666665995
42,5,46,2,footwear_three_way,10,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.003666666666666596,-0.003942357665937535,-0.003666666666666596
42,5,46,2,footwear_three_way,10,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.02499999999999991,0.03425537594818506,0.02499999999999991
42,5,46,2,footwear_three_way,10,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.04833333333333334,0.047906678329208696,0.04833333333333334
42,5,46,2,footwear_three_way,10,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.1383333333333333,0.15151483897365203,0.13833333333333342
42,5,46,2,footwear_three_way,10,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.01200000000000001,-0.0021413073976492836,-0.01200000000000001
42,5,46,3,footwear_three_way,10,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.054333333333333345,-0.06820103528401633,-0.054333333333333456
42,5,46,3,footwear_three_way,10,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.005333333333333301,0.00044341745411402567,-0.005333333333333412
42,5,46,3,footwear_three_way,10,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.02300000000000002,0.04278599062962141,0.02299999999999991
42,5,46,3,footwear_three_way,10,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.020000000000000018,0.032152529494412496,0.020000000000000018
42,5,46,3,footwear_three_way,10,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.19333333333333336,0.2152322159644109,0.19333333333333325
42,5,46,3,footwear_three_way,10,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.02633333333333332,-0.01780926074297995,-0.02633333333333343
42,5,46,4,footwear_three_way,10,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.002666666666666706,-0.03619841129099688,-0.002666666666666595
42,5,46,4,footwear_three_way,10,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.04699999999999993,0.05272853203036165,0.04700000000000004
42,5,46,4,footwear_three_way,10,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.032333333333333325,0.047803176793616675,0.032333333333333325
42,5,46,4,footwear_three_way,10,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.038000000000000034,0.04442509165422914,0.03799999999999992
42,5,46,4,footwear_three_way,10,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.18599999999999994,0.2053630615540234,0.18600000000000005
