task,task_category,condition,family,layer,sample_size,original_feature_count,feature_count,source_seed,n_sampling_repeats,n_projection_seeds,n_runs,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,selected_c_mode
coat_vs_non_tops,cross_pooled,fine_conv1,fine,conv1,20,3136,32,42,10,5,50,0.8744942857142857,0.027725993289211222,0.8013795620919834,0.03308265712901263,0.8947133333333334,0.017217357626189853,1.0
coat_vs_non_tops,cross_pooled,fine_conv1,fine,conv1,30,3136,32,42,10,5,50,0.88582,0.026372098042919137,0.8153459274172212,0.030548642039248203,0.9017366666666667,0.013692819261194093,0.1
coat_vs_non_tops,cross_pooled,fine_conv1,fine,conv1,50,3136,32,42,10,5,50,0.9004457142857143,0.022166283855028366,0.8339261118903245,0.027663493694811313,0.9098933333333332,0.010971399636205234,0.1
coat_vs_non_tops,cross_pooled,fine_conv1,fine,conv1,80,3136,32,42,10,5,50,0.9116942857142857,0.017441590749700836,0.8491381558747564,0.023054031162211303,0.9183466666666666,0.009225635313558389,0.1
coat_vs_non_tops,cross_pooled,fine_conv1,fine,conv1,110,3136,32,42,10,5,50,0.9169514285714285,0.016153821452580992,0.8567420397633065,0.02203749885764216,0.9231716666666666,0.008882203569465905,0.1
coat_vs_non_tops,cross_pooled,fine_conv1,fine,conv1,150,3136,32,42,10,5,50,0.9185428571428572,0.014655789638542046,0.8591248810572738,0.01991787133429898,0.9252416666666667,0.00788480430251054,0.1
coat_vs_non_tops,cross_pooled,fine_conv1,fine,conv1,200,3136,32,42,10,5,50,0.9207257142857144,0.010797397375639355,0.8623930351936815,0.014869297026316512,0.9286983333333333,0.007346345328293489,0.1
coat_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,10,3136,32,42,10,5,50,0.8081228571428573,0.07280538955339541,0.7257360511684762,0.06973184723930313,0.8349216666666667,0.05264819385087808,0.01
coat_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,20,3136,32,42,10,5,50,0.8592257142857143,0.027972261056054944,0.7813325274188985,0.032071131495230595,0.8791983333333333,0.020897512640993873,0.01
coat_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,30,3136,32,42,10,5,50,0.8686285714285714,0.026606375338686337,0.7927106551521284,0.029528506026499927,0.8862000000000002,0.015148153461329254,0.1
coat_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,50,3136,32,42,10,5,50,0.8871914285714285,0.02105267208889327,0.8149843446418744,0.024845146302427512,0.8961616666666667,0.010093446746952206,0.1
coat_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,80,3136,32,42,10,5,50,0.8965400000000001,0.016705656490158666,0.827481330015648,0.02088191362224579,0.9049316666666667,0.009199811598435689,0.1
coat_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,110,3136,32,42,10,5,50,0.9047742857142858,0.014590026718052507,0.8381825882999636,0.018957191908694077,0.9094516666666667,0.009582321596993537,0.1
coat_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,150,3136,32,42,10,5,50,0.9067857142857143,0.012562455384907549,0.8413732020100596,0.01647798794386215,0.913125,0.008838389805487285,0.1
coat_vs_non_tops,cross_pooled,coarse_conv1,coarse,conv1,200,3136,32,42,10,5,50,0.9076514285714284,0.011666444296883186,0.8430481420782421,0.015031168666382757,0.9159716666666669,0.008085701841092,0.1
coat_vs_non_tops,cross_pooled,random_conv2,random,conv2,10,1568,32,42,10,5,50,0.7772657142857143,0.0834224308315669,0.70093299014441,0.0754561473345716,0.83148,0.04553426720389729,0.01
coat_vs_non_tops,cross_pooled,random_conv2,random,conv2,20,1568,32,42,10,5,50,0.8537285714285714,0.03320974764446296,0.7778086734622055,0.0371468519268325,0.8843666666666666,0.022948169441714145,1.0
coat_vs_non_tops,cross_pooled,random_conv2,random,conv2,30,1568,32,42,10,5,50,0.8649228571428571,0.03025926027108511,0.7908002390650863,0.03449778826257779,0.8918383333333334,0.019525525548859973,1.0
coat_vs_non_tops,cross_pooled,random_conv2,random,conv2,50,1568,32,42,10,5,50,0.8837,0.03061396253684605,0.8142300787552799,0.037241487275911866,0.9044083333333333,0.01762492863561243,1.0
coat_vs_non_tops,cross_pooled,random_conv2,random,conv2,80,1568,32,42,10,5,50,0.9034257142857142,0.019775341504303497,0.8386782912322869,0.026062818829709435,0.9166733333333335,0.014491776149379304,1.0
coat_vs_non_tops,cross_pooled,random_conv2,random,conv2,110,1568,32,42,10,5,50,0.9140000000000001,0.016053326377942715,0.8529608973685466,0.022008853387302876,0.9234249999999998,0.011421590750012492,1.0
coat_vs_non_tops,cross_pooled,random_conv2,random,conv2,150,1568,32,42,10,5,50,0.9171828571428573,0.01388277332711222,0.8575361185179525,0.01955705277515878,0.9266399999999999,0.011119371872502603,1.0
coat_vs_non_tops,cross_pooled,random_conv2,random,conv2,200,1568,32,42,10,5,50,0.9192371428571429,0.012404289473180003,0.8606144817483359,0.017610532718484152,0.9290966666666668,0.01024313773939896,1.0
coat_vs_non_tops,cross_pooled,fine_conv2,fine,conv2,10,1568,32,42,10,5,50,0.8404257142857143,0.05326574000917973,0.7639571570502562,0.05324847399725546,0.8734483333333333,0.0321503293342985,0.01
coat_vs_non_tops,cross_pooled,fine_conv2,fine,conv2,20,1568,32,42,10,5,50,0.8760428571428571,0.027258832330549113,0.8041211680062422,0.03142955091222388,0.8993833333333333,0.016162791456440905,0.01
coat_vs_non_tops,cross_pooled,fine_conv2,fine,conv2,30,1568,32,42,10,5,50,0.8861028571428571,0.022463465456155136,0.8159442523485343,0.026596449143395717,0.9043933333333333,0.013226571294504736,0.01
coat_vs_non_tops,cross_pooled,fine_conv2,fine,conv2,50,1568,32,42,10,5,50,0.9007857142857142,0.016417330417148296,0.8342672135291942,0.020332393454190884,0.9121916666666666,0.009958861668733093,0.1
