task,task_category,comparison,family,layer,sample_size,original_feature_count,feature_count,source_seed,n_sampling_repeats,n_projection_seeds,n_pairs,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std
pullover_vs_coat,within_tops,fine_minus_random,fine,conv2,50,1568,32,42,10,5,50,0.028259999999999993,0.03939675735128361,0.028344121264399922,0.03953932980869462,0.02826,0.03939675735128361
pullover_vs_coat,within_tops,fine_minus_random,fine,conv2,80,1568,32,42,10,5,50,0.031020000000000002,0.039301809689859815,0.031029801774547016,0.03960506660470478,0.031020000000000013,0.03930180968985983
pullover_vs_coat,within_tops,fine_minus_random,fine,conv2,110,1568,32,42,10,5,50,0.02993000000000001,0.031622939555367865,0.029894259650199633,0.03184813480158222,0.02993,0.03162293955536786
pullover_vs_coat,within_tops,fine_minus_random,fine,conv2,150,1568,32,42,10,5,50,0.03633,0.03275661796352247,0.03643966257730291,0.03287289809458704,0.03633000000000001,0.03275661796352248
pullover_vs_coat,within_tops,fine_minus_random,fine,conv2,200,1568,32,42,10,5,50,0.036980000000000006,0.02705039891817962,0.03710964233735793,0.02715052301803262,0.036980000000000006,0.02705039891817961
pullover_vs_coat,within_tops,fine_minus_random,fine,fc,10,128,32,42,10,5,50,0.24169000000000002,0.06760787977864166,0.24548088096596118,0.07163285060185821,0.24169000000000002,0.06760787977864166
pullover_vs_coat,within_tops,fine_minus_random,fine,fc,20,128,32,42,10,5,50,0.22071,0.03670290123660081,0.2234291159847945,0.0365884645303013,0.22071,0.03670290123660079
pullover_vs_coat,within_tops,fine_minus_random,fine,fc,30,128,32,42,10,5,50,0.21467000000000003,0.03320969399904498,0.21686451860607536,0.034210155485862793,0.21467000000000003,0.033209693999044984
pullover_vs_coat,within_tops,fine_minus_random,fine,fc,50,128,32,42,10,5,50,0.21177999999999997,0.027444407630773923,0.212530898631712,0.02776020946228736,0.21178,0.02744440763077391
pullover_vs_coat,within_tops,fine_minus_random,fine,fc,80,128,32,42,10,5,50,0.19601,0.028378363776163085,0.1964491599461851,0.028551777632065612,0.19601,0.028378363776163085
pullover_vs_coat,within_tops,fine_minus_random,fine,fc,110,128,32,42,10,5,50,0.184,0.025030593525621776,0.18418812184513544,0.025157864572868824,0.18400000000000002,0.02503059352562177
pullover_vs_coat,within_tops,fine_minus_random,fine,fc,150,128,32,42,10,5,50,0.18232999999999996,0.025359981732434027,0.18245619088271628,0.025393741316906266,0.18233000000000005,0.02535998173243404
pullover_vs_coat,within_tops,fine_minus_random,fine,fc,200,128,32,42,10,5,50,0.17639,0.021882172876474554,0.17648922171294934,0.021897264881953187,0.17639,0.021882172876474554
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,10,3136,32,42,10,5,50,-0.017831428571428574,0.062676966057203,-0.023582763372267886,0.07162035970621626,-0.02226833333333333,0.051166548366767005
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,20,3136,32,42,10,5,50,-0.014862857142857133,0.03994453630775198,-0.022148177761097797,0.05069953109311532,-0.016511666666666647,0.030936378693117772
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,30,3136,32,42,10,5,50,-0.01972,0.02736650168382255,-0.029813072264995605,0.03600119732005587,-0.022828333333333336,0.021823252917790043
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,50,3136,32,42,10,5,50,-0.018362857142857153,0.022698212220000354,-0.02936276210988555,0.02993124347796364,-0.02376166666666665,0.016105440289420837
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,80,3136,32,42,10,5,50,-0.025385714285714293,0.015678922573885107,-0.03977796682663978,0.021874857429248426,-0.02650833333333332,0.012671882317711238
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,110,3136,32,42,10,5,50,-0.02322857142857143,0.010592131646242352,-0.03691829249188262,0.01566166995975941,-0.02439166666666666,0.011314438155338296
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,150,3136,32,42,10,5,50,-0.024245714285714273,0.00907326098891286,-0.03788913748600299,0.01326126404490553,-0.023343333333333313,0.008969693240317437
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,200,3136,32,42,10,5,50,-0.02339428571428571,0.009762296040891407,-0.036657962425150965,0.014675109271833398,-0.023321666666666643,0.009294577729518836
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,10,1568,32,42,10,5,50,0.031431428571428575,0.05693626276366153,0.03899984180823845,0.06789004520912506,0.02871833333333334,0.05271194904379334
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,20,1568,32,42,10,5,50,0.007974285714285722,0.03236300624572973,0.014296170482301584,0.04711875050910915,0.01871833333333332,0.03562548042401924
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,30,1568,32,42,10,5,50,0.005745714285714281,0.0223702011064427,0.009904033151223133,0.03194971424210197,0.009734999999999999,0.023991534611049744
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,50,1568,32,42,10,5,50,0.0053942857142857134,0.017834132346470827,0.008530261368800179,0.02554191582463189,0.006354999999999991,0.01630852282294954
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,80,1568,32,42,10,5,50,-0.0029799999999999983,0.01479660828792607,-0.0037586949999672227,0.022257451779586355,0.00012833333333333696,0.014273071886099331
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,110,1568,32,42,10,5,50,-0.0045057142857142796,0.015362514078664326,-0.005882936707043449,0.023910086204544604,0.00018833333333331703,0.014693946973648665
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,150,1568,32,42,10,5,50,-0.0052228571428571445,0.015106843141579571,-0.007071531697421169,0.023479339946022502,-0.0009549999999999947,0.014056032690224563
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,200,1568,32,42,10,5,50,-0.004851428571428569,0.013805906298743875,-0.006868297815231552,0.02172544744987878,-0.0018799999999999971,0.013877982611336003
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,10,128,32,42,10,5,50,0.12884857142857142,0.057945876670162814,0.1876860904935522,0.06642477083754554,0.10641999999999997,0.047539579404716294
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,20,128,32,42,10,5,50,0.08758,0.02408696602995307,0.14286527033348598,0.0365767500708153,0.08313833333333333,0.03212005633101354
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,30,128,32,42,10,5,50,0.08021428571428572,0.028456668214103406,0.12913224712747798,0.040992746906597724,0.06719166666666666,0.021201724208432464
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,50,128,32,42,10,5,50,0.07080571428571429,0.022987796411140987,0.11729897259601253,0.03344420642682988,0.06273666666666666,0.016253286428531646
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,80,128,32,42,10,5,50,0.05460857142857142,0.017609698068275052,0.09359956360657819,0.026351811026747975,0.052805,0.012837999527161933
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,110,128,32,42,10,5,50,0.05387142857142859,0.01643401481629157,0.09247131328254063,0.024705203755101355,0.05076666666666667,0.011771504179908177
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,150,128,32,42,10,5,50,0.05155142857142856,0.016438392551816935,0.08895689532144922,0.024924953104966147,0.04907999999999999,0.011286178411191776
pullover_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,200,128,32,42,10,5,50,0.04894571428571428,0.015143486702354013,0.08430116290770595,0.02282744283936793,0.045410000000000006,0.010337883571345427
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv1,10,3136,32,42,10,5,50,-0.0016885714285714325,0.05926702568203083,-0.0035357766778757373,0.06661667409682902,-0.008218333333333334,0.04206553267362303
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv1,20,3136,32,42,10,5,50,-0.0013514285714285679,0.029177838863020143,-0.003466494813890133,0.0389292638834305,-0.002446666666666659,0.024328456551658616
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv1,30,3136,32,42,10,5,50,-0.0036542857142857145,0.020422527393938895,-0.006381226118798013,0.027717124043958347,-0.0060066666666666576,0.01469287662722199
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv1,50,3136,32,42,10,5,50,-0.004051428571428577,0.017513218902252114,-0.007043038646675152,0.024295090229488073,-0.006671666666666658,0.011571323363229337
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv1,80,3136,32,42,10,5,50,-0.008357142857142863,0.013193187001516211,-0.013346555231125174,0.0193300180532386,-0.007691666666666655,0.008789766293627994
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv1,110,3136,32,42,10,5,50,-0.005828571428571421,0.010574501168791026,-0.00962666236435852,0.015457493723206896,-0.00575,0.006997144704349441
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv1,150,3136,32,42,10,5,50,-0.007571428571428567,0.009099935695064582,-0.012154009903943337,0.01370255800262487,-0.0062833333333333205,0.007221452514365342
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv1,200,3136,32,42,10,5,50,-0.005868571428571425,0.008094292290258188,-0.009496519507243522,0.012340753692004023,-0.005006666666666664,0.005550169044023219
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv2,10,1568,32,42,10,5,50,0.04803142857142857,0.06693748934802213,0.059798627976251885,0.07614172414727646,0.039176666666666665,0.04974796922666161
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv2,20,1568,32,42,10,5,50,0.02250285714285716,0.0376413204415231,0.033657332299919046,0.05187085249554887,0.02585999999999999,0.03535891626144209
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv2,30,1568,32,42,10,5,50,0.018225714285714293,0.023704555417089476,0.026721358905328847,0.033631079075648454,0.015115000000000012,0.02382613640683479
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv2,50,1568,32,42,10,5,50,0.015234285714285718,0.020110497754904554,0.02271678644889681,0.029323985750350647,0.011095,0.018331431642248278
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv2,80,1568,32,42,10,5,50,0.008562857142857134,0.016551018143385443,0.013471669908190423,0.024781363162199404,0.0064533333333333396,0.01441031140641769
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv2,110,1568,32,42,10,5,50,0.006679999999999995,0.013770885391462909,0.010684387301831428,0.021340944590828092,0.005788333333333327,0.013083893462597031
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv2,150,1568,32,42,10,5,50,0.004408571428571433,0.012349789180171006,0.0074685398927611234,0.01904606059604607,0.005721666666666669,0.010738076892603886
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,conv2,200,1568,32,42,10,5,50,0.0033885714285714274,0.010945019539865158,0.00569216391845605,0.017028798964765376,0.004243333333333344,0.009772161278571993
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,fc,10,128,32,42,10,5,50,0.11102285714285713,0.05783036388514871,0.15614360348673378,0.06838206723758056,0.08954666666666668,0.04873927918630832
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,fc,20,128,32,42,10,5,50,0.07619999999999999,0.02701968369458523,0.12210403978578674,0.041491551432835505,0.07202499999999998,0.03245225976464813
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,fc,30,128,32,42,10,5,50,0.07182285714285715,0.026523241676334384,0.1135019674072881,0.038413058668490464,0.05770499999999999,0.02246345110368236
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,fc,50,128,32,42,10,5,50,0.06443142857142858,0.02255146347334627,0.10507186560601577,0.03305906213420419,0.05371833333333332,0.017647731557860973
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,fc,80,128,32,42,10,5,50,0.05074571428571429,0.018612497536774443,0.08612552001600783,0.02868167169294392,0.04536833333333334,0.014255236238101456
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,fc,110,128,32,42,10,5,50,0.05133142857142856,0.017014226842128388,0.08740088346880637,0.026280941489238235,0.04421833333333333,0.01364666790042829
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,fc,150,128,32,42,10,5,50,0.04950285714285714,0.017702531603027434,0.08485712688015268,0.02759749423680143,0.04328499999999999,0.01354146745013064
pullover_vs_non_tops,cross_pooled,fine_minus_random,fine,fc,200,128,32,42,10,5,50,0.04721714285714287,0.017035652156526544,0.08088399889113679,0.026671843656467617,0.04050166666666665,0.01245131664849864
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv1,10,3136,32,42,10,5,50,-0.02479,0.03889049120443775,-0.02680433404376686,0.041730653850273206,-0.02479,0.038890491204437744
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv1,20,3136,32,42,10,5,50,-0.024239999999999987,0.035965720640972684,-0.02421682177736441,0.037214509704654404,-0.024239999999999998,0.035965720640972705
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv1,30,3136,32,42,10,5,50,-0.03803,0.03366512911556032,-0.03807691880169066,0.03431764450620571,-0.03803,0.033665129115560306
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv1,50,3136,32,42,10,5,50,-0.033819999999999996,0.02944586177224576,-0.034477026485646364,0.029737154554925465,-0.03382,0.02944586177224576
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv1,80,3136,32,42,10,5,50,-0.030580000000000003,0.023747257628997067,-0.03099664429927278,0.024038763943888,-0.03058,0.023747257628997053
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv1,110,3136,32,42,10,5,50,-0.03124,0.022177677690757038,-0.03147887321010324,0.0222217455176024,-0.03124,0.022177677690757028
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv1,150,3136,32,42,10,5,50,-0.03018,0.020919369015340795,-0.03030243197665577,0.02088821828900207,-0.030180000000000002,0.020919369015340774
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv1,200,3136,32,42,10,5,50,-0.032560000000000006,0.018350510196988967,-0.03265430763643697,0.018428233564388375,-0.03256000000000001,0.018350510196988964
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv2,10,1568,32,42,10,5,50,-0.006100000000000001,0.041724436142727805,-0.006853232346833839,0.04398921660708914,-0.006099999999999997,0.04172443614272781
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv2,20,1568,32,42,10,5,50,0.00023999999999999133,0.041098095690527504,-5.2742169278015004e-05,0.04114549705841244,0.00024000000000000909,0.041098095690527525
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv2,30,1568,32,42,10,5,50,-0.003760000000000001,0.039549276935519934,-0.004747892028548637,0.04033000931123322,-0.003759999999999999,0.039549276935519934
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv2,50,1568,32,42,10,5,50,0.0007600000000000007,0.044853757834062626,0.0003051120765119153,0.04526053610262327,0.0007600000000000096,0.04485375783406262
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv2,80,1568,32,42,10,5,50,0.0024500000000000034,0.04309307084789897,0.002519504399369832,0.04311451976611677,0.0024500000000000056,0.043093070847898984
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv2,110,1568,32,42,10,5,50,0.0074299999999999965,0.04195892184564541,0.007519765841896704,0.041866227569047856,0.0074299999999999965,0.04195892184564541
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv2,150,1568,32,42,10,5,50,0.003429999999999995,0.041557804591303656,0.003472248350021192,0.0415733384123893,0.0034300000000000042,0.04155780459130365
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,conv2,200,1568,32,42,10,5,50,0.0016100000000000025,0.0404835933006275,0.0016044303948340088,0.04062155911783754,0.0016100000000000047,0.04048359330062751
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,fc,10,128,32,42,10,5,50,-0.026690000000000012,0.04589794468743248,-0.02838695387537634,0.04675874262994944,-0.026690000000000005,0.0458979446874325
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,fc,20,128,32,42,10,5,50,-0.035550000000000005,0.036717516533776674,-0.03668425834099898,0.03761541796651757,-0.03555,0.036717516533776674
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,fc,30,128,32,42,10,5,50,-0.04305000000000001,0.05263905297361631,-0.04369826438347049,0.05306738557440604,-0.04305,0.052639052973616325
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,fc,50,128,32,42,10,5,50,-0.018250000000000006,0.038116932067049705,-0.018339550972898244,0.03837853671457512,-0.018250000000000002,0.038116932067049705
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,fc,80,128,32,42,10,5,50,-0.006740000000000008,0.03913663141313194,-0.006878021713324525,0.039390537819984514,-0.006739999999999995,0.039136631413131936
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,fc,110,128,32,42,10,5,50,-0.004440000000000008,0.031072272566533967,-0.004389382532075636,0.031222454838637257,-0.0044400000000000064,0.03107227256653398
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,fc,150,128,32,42,10,5,50,0.004010000000000007,0.03085027866774547,0.004022940277755833,0.030869222355192967,0.004010000000000002,0.030850278667745465
pullover_vs_shirt,within_tops,coarse_minus_random,coarse,fc,200,128,32,42,10,5,50,0.009609999999999999,0.027033480753181845,0.009640957851730298,0.02719849146249328,0.009609999999999994,0.027033480753181856
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv1,10,3136,32,42,10,5,50,-0.015460000000000003,0.03570997688293276,-0.015431316448772436,0.03573964361919007,-0.015460000000000005,0.035709976882932766
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv1,20,3136,32,42,10,5,50,-0.012289999999999999,0.03001514753641323,-0.012058692342988312,0.030552887253973704,-0.012289999999999994,0.03001514753641323
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv1,30,3136,32,42,10,5,50,-0.01888,0.02854687516406398,-0.018700586001741664,0.02891380436407115,-0.01888,0.028546875164063987
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv1,50,3136,32,42,10,5,50,-0.015459999999999996,0.019650736082178405,-0.01550295039727795,0.01987971814595962,-0.015459999999999988,0.019650736082178405
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv1,80,3136,32,42,10,5,50,-0.012260000000000004,0.018192070486105442,-0.012321007593061602,0.018260510473139823,-0.012260000000000009,0.01819207048610544
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv1,110,3136,32,42,10,5,50,-0.01291,0.01605910321027821,-0.012958136379710342,0.0160645546488351,-0.012910000000000001,0.016059103210278213
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv1,150,3136,32,42,10,5,50,-0.010730000000000002,0.019646158164186824,-0.010744124949420127,0.019705025792901606,-0.010729999999999995,0.019646158164186838
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv1,200,3136,32,42,10,5,50,-0.011939999999999996,0.0190050047114341,-0.011984666184545136,0.01906652585447444,-0.011940000000000006,0.019005004711434098
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv2,10,1568,32,42,10,5,50,0.02197,0.041491259222114905,0.020923863675796767,0.042337374919408886,0.021969999999999993,0.04149125922211491
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv2,20,1568,32,42,10,5,50,0.02389,0.03863068067994555,0.02297308283833542,0.039476975606952375,0.023889999999999998,0.03863068067994555
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv2,30,1568,32,42,10,5,50,0.028929999999999994,0.04572689669803378,0.02855430026369512,0.045958851994976735,0.02893,0.04572689669803378
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv2,50,1568,32,42,10,5,50,0.03696,0.04663348626058668,0.037061391394833526,0.04676400202501707,0.03696000000000002,0.04663348626058668
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv2,80,1568,32,42,10,5,50,0.03779,0.04676319959898694,0.03800566099450999,0.04705447721051755,0.03779,0.046763199598986956
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv2,110,1568,32,42,10,5,50,0.04381,0.04357481134409499,0.043947846198724,0.04371975376896444,0.043809999999999995,0.043574811344094994
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv2,150,1568,32,42,10,5,50,0.04172000000000001,0.04217651924365267,0.04178764784578895,0.042312480764315485,0.041720000000000014,0.04217651924365267
pullover_vs_shirt,within_tops,fine_minus_random,fine,conv2,200,1568,32,42,10,5,50,0.03990000000000002,0.03846214677697903,0.039988039566317836,0.03857015764852192,0.039900000000000005,0.03846214677697903
pullover_vs_shirt,within_tops,fine_minus_random,fine,fc,10,128,32,42,10,5,50,0.15285,0.05834173165977527,0.153662594993612,0.05938246349838907,0.15285,0.05834173165977528
pullover_vs_shirt,within_tops,fine_minus_random,fine,fc,20,128,32,42,10,5,50,0.1718,0.03408228338618653,0.173333042209753,0.034582646898143374,0.17179999999999995,0.03408228338618653
pullover_vs_shirt,within_tops,fine_minus_random,fine,fc,30,128,32,42,10,5,50,0.18240999999999996,0.03973826228958582,0.1830650344069641,0.0399179736410507,0.18241,0.03973826228958582
pullover_vs_shirt,within_tops,fine_minus_random,fine,fc,50,128,32,42,10,5,50,0.18445999999999999,0.03360573323292395,0.18482428431609976,0.03375431273376757,0.18445999999999999,0.03360573323292395
pullover_vs_shirt,within_tops,fine_minus_random,fine,fc,80,128,32,42,10,5,50,0.18244,0.023291550539425485,0.18275733738813643,0.02338567166310705,0.18244,0.023291550539425495
pullover_vs_shirt,within_tops,fine_minus_random,fine,fc,110,128,32,42,10,5,50,0.16887999999999997,0.022146902856211053,0.16916290299545675,0.022271885328795808,0.16888000000000003,0.02214690285621105
pullover_vs_shirt,within_tops,fine_minus_random,fine,fc,150,128,32,42,10,5,50,0.16548000000000002,0.022283873550353932,0.16564869340310603,0.02227806260340239,0.16548000000000004,0.022283873550353932
pullover_vs_shirt,within_tops,fine_minus_random,fine,fc,200,128,32,42,10,5,50,0.15916,0.023567843883268623,0.15938468977128273,0.023685069257279784,0.15916000000000002,0.02356784388326863
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,10,3136,32,42,10,5,50,-0.011131428571428577,0.065223103098845,-0.015502658660217987,0.06125853693280923,-0.024351666666666657,0.04295966009088894
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,20,3136,32,42,10,5,50,-0.00946,0.041558871095878545,-0.014473183055978733,0.040686025537390036,-0.019301666666666658,0.028156349446835885
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,30,3136,32,42,10,5,50,-0.014751428571428573,0.03300973327109604,-0.01953849544286047,0.03432384787850331,-0.01815500000000001,0.017639402736815236
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,50,3136,32,42,10,5,50,-0.015262857142857139,0.025915191192180696,-0.020756001320068787,0.029220455488983322,-0.018669999999999992,0.01905155435538028
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,80,3136,32,42,10,5,50,-0.021440000000000004,0.02150493371517632,-0.027911498730598235,0.02640145009786027,-0.020115000000000004,0.018413175631815173
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,110,3136,32,42,10,5,50,-0.018614285714285708,0.01632952140973684,-0.024950168661872513,0.02036851260517143,-0.01840833333333333,0.012470421353352855
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,150,3136,32,42,10,5,50,-0.01872,0.01482239601324668,-0.02473052838224981,0.01836742009550823,-0.017686666666666656,0.011306836272152385
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv1,200,3136,32,42,10,5,50,-0.019531428571428575,0.014169616878458611,-0.02608715082194917,0.017464163460203297,-0.019043333333333332,0.01128849222391291
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,10,1568,32,42,10,5,50,0.03689142857142857,0.06896647357449215,0.037390853310980104,0.06468805453682422,0.027695000000000008,0.04603682596832773
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,20,1568,32,42,10,5,50,0.015302857142857151,0.04280360737910676,0.018676216554900187,0.04496118429741993,0.01690166666666667,0.03360807561581947
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,30,1568,32,42,10,5,50,0.012600000000000002,0.0282541715341213,0.015010012311367848,0.031181411898826616,0.00965000000000001,0.02107295528501981
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,50,1568,32,42,10,5,50,0.013342857142857135,0.024750113062901462,0.016461463643569166,0.02847443616184426,0.010799999999999999,0.01821788791021881
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,80,1568,32,42,10,5,50,0.0021228571428571485,0.021528320024997518,0.0031720511096969208,0.02686868156981853,0.003246666666666669,0.018759502202950227
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,110,1568,32,42,10,5,50,-8.00000000000045e-05,0.016914616654236256,0.0005935434288806185,0.021298510362625585,0.003245,0.01471637958980715
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,150,1568,32,42,10,5,50,0.0010571428571428633,0.015746561077134746,0.002080637704985404,0.020100245828240652,0.0025750000000000005,0.013556123889149087
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,conv2,200,1568,32,42,10,5,50,-0.0008399999999999941,0.014805208624523345,-0.0007089115266733903,0.019419242216462556,-0.00029833333333333377,0.013079742888768155
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,10,128,32,42,10,5,50,0.22092571428571425,0.07071199301286685,0.2656156375434575,0.06382219092268779,0.16089833333333334,0.044938167048843354
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,20,128,32,42,10,5,50,0.15470571428571428,0.050956624701794996,0.20781410533406813,0.05848172909202284,0.12384499999999997,0.04638185992683031
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,30,128,32,42,10,5,50,0.12832285714285713,0.0296132759774922,0.18133567614319493,0.0336654634783223,0.10637999999999997,0.02561475534940706
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,50,128,32,42,10,5,50,0.11536857142857143,0.031382833004902175,0.1668032682420123,0.036176452843821684,0.09862333333333334,0.023326330581827447
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,80,128,32,42,10,5,50,0.09849714285714285,0.024850041544526264,0.1496411913774807,0.030983265086314177,0.086115,0.01868374074877265
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,110,128,32,42,10,5,50,0.09136285714285713,0.021354726210572907,0.1396774739270673,0.027099691333093708,0.07852833333333332,0.013339768961306751
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,150,128,32,42,10,5,50,0.08835428571428572,0.015233548762956378,0.13474086928882717,0.020122287229648143,0.07258999999999999,0.010519766514915842
shirt_vs_non_tops,cross_pooled,coarse_minus_random,coarse,fc,200,128,32,42,10,5,50,0.0813742857142857,0.013709149001573925,0.1258232705417971,0.017955965141229477,0.06760999999999999,0.008903543333989362
shirt_vs_non_tops,cross_pooled,fine_minus_random,fine,conv1,10,3136,32,42,10,5,50,-0.01349428571428572,0.07483298750100585,-0.013219696586516118,0.06899574760560181,-0.012963333333333327,0.04650571478793234
shirt_vs_non_tops,cross_pooled,fine_minus_random,fine,conv1,20,3136,32,42,10,5,50,-0.002488571428571422,0.04058528579104162,-0.004242660720456066,0.04247214339670615,-0.005459999999999992,0.02825361052921392
